week_start,week_end,is_partial_week,state_code,product,measurement_unit,average_price,median_price,minimum_price,maximum_price,price_observations,station_count
2026-04-20,2026-04-26,False,RO,GASOLINA,R$ / litro,7.332,7.355,6.89,7.7,38,38
2026-04-20,2026-04-26,False,RO,GASOLINA ADITIVADA,R$ / litro,7.462,7.49,7.04,7.79,35,35
2026-04-20,2026-04-26,False,RR,DIESEL,R$ / litro,7.725,7.75,7.64,7.79,11,11
2026-04-20,2026-04-26,False,RR,DIESEL S10,R$ / litro,7.761,7.79,7.65,7.84,10,10
2026-04-20,2026-04-26,False,RR,ETANOL,R$ / litro,5.523,5.49,5.49,5.59,6,6
2026-04-20,2026-04-26,False,RR,GASOLINA,R$ / litro,7.79,7.79,7.79,7.79,13,13
2026-04-20,2026-04-26,False,RR,GASOLINA ADITIVADA,R$ / litro,7.891,7.89,7.87,7.93,13,13
2026-04-20,2026-04-26,False,RS,DIESEL,R$ / litro,7.086,7.05,6.29,8.24,175,175
2026-04-20,2026-04-26,False,RS,DIESEL S10,R$ / litro,7.23,7.19,6.49,8.34,207,207
2026-04-20,2026-04-26,False,RS,ETANOL,R$ / litro,5.204,5.15,4.69,6.59,145,145
2026-04-20,2026-04-26,False,RS,GASOLINA,R$ / litro,6.566,6.56,6.21,7.66,308,308
2026-04-20,2026-04-26,False,RS,GASOLINA ADITIVADA,R$ / litro,6.752,6.75,6.21,7.79,291,291
2026-04-20,2026-04-26,False,RS,GNV,R$ / m³,4.935,4.96,4.59,5.81,21,21
2026-04-20,2026-04-26,False,SC,DIESEL,R$ / litro,7.299,7.275,6.77,7.95,54,54
2026-04-20,2026-04-26,False,SC,DIESEL S10,R$ / litro,7.485,7.49,6.79,8.39,106,106
2026-04-20,2026-04-26,False,SC,ETANOL,R$ / litro,5.029,4.99,4.39,5.73,107,107
2026-04-20,2026-04-26,False,SC,GASOLINA,R$ / litro,6.734,6.77,6.19,7.29,163,163
2026-04-20,2026-04-26,False,SC,GASOLINA ADITIVADA,R$ / litro,6.872,6.89,6.19,7.49,156,156
2026-04-20,2026-04-26,False,SC,GNV,R$ / m³,4.644,4.56,4.49,5.46,29,29
2026-04-20,2026-04-26,False,SE,DIESEL,R$ / litro,7.555,7.46,7.3,7.99,14,14
2026-04-20,2026-04-26,False,SE,DIESEL S10,R$ / litro,7.357,7.3,7.3,7.6,12,12
2026-04-20,2026-04-26,False,SE,ETANOL,R$ / litro,5.599,5.6,5.47,5.7,25,25
2026-04-20,2026-04-26,False,SE,GASOLINA,R$ / litro,7.197,7.22,7.1,7.29,41,41
2026-04-20,2026-04-26,False,SE,GASOLINA ADITIVADA,R$ / litro,7.278,7.29,7.1,7.58,35,35
2026-04-20,2026-04-26,False,SE,GNV,R$ / m³,4.664,4.61,4.61,4.99,7,7
2026-04-20,2026-04-26,False,SP,DIESEL,R$ / litro,7.262,7.19,6.29,8.99,401,401
2026-04-20,2026-04-26,False,SP,DIESEL S10,R$ / litro,7.464,7.43,5.99,9.79,801,801
2026-04-20,2026-04-26,False,SP,ETANOL,R$ / litro,4.442,4.4,3.49,6.29,1223,1223
2026-04-20,2026-04-26,False,SP,GASOLINA,R$ / litro,6.654,6.63,5.77,9.59,1233,1233
2026-04-20,2026-04-26,False,SP,GASOLINA ADITIVADA,R$ / litro,6.931,6.89,6.09,9.79,972,972
2026-04-20,2026-04-26,False,SP,GNV,R$ / m³,4.278,4.19,3.75,5.29,41,41
2026-04-20,2026-04-26,False,TO,DIESEL,R$ / litro,7.175,7.095,6.68,7.99,18,18
2026-04-20,2026-04-26,False,TO,DIESEL S10,R$ / litro,7.24,7.195,6.68,7.89,20,20
2026-04-20,2026-04-26,False,TO,ETANOL,R$ / litro,5.473,5.45,4.85,6.03,17,17
2026-04-20,2026-04-26,False,TO,GASOLINA,R$ / litro,7.119,7.04,6.75,7.39,23,23
2026-04-20,2026-04-26,False,TO,GASOLINA ADITIVADA,R$ / litro,7.171,7.19,6.75,7.59,12,12
2026-04-27,2026-05-03,False,AC,DIESEL,R$ / litro,8.073,7.89,7.59,8.77,13,13
2026-04-27,2026-05-03,False,AC,DIESEL S10,R$ / litro,8.243,8.24,7.89,9.27,10,10
2026-04-27,2026-05-03,False,AC,ETANOL,R$ / litro,5.592,5.39,4.99,6.6,13,13
2026-04-27,2026-05-03,False,AC,GASOLINA,R$ / litro,7.527,7.39,6.99,8.47,15,15
2026-04-27,2026-05-03,False,AC,GASOLINA ADITIVADA,R$ / litro,7.633,7.49,7.14,8.59,15,15
2026-04-27,2026-05-03,False,AL,DIESEL,R$ / litro,8.09,7.89,7.79,8.99,6,6
2026-04-27,2026-05-03,False,AL,DIESEL S10,R$ / litro,7.374,7.21,6.89,8.26,20,20
2026-04-27,2026-05-03,False,AL,ETANOL,R$ / litro,5.324,5.29,4.99,5.85,45,45
2026-04-27,2026-05-03,False,AL,GASOLINA,R$ / litro,6.899,6.88,6.47,7.52,52,52
2026-04-27,2026-05-03,False,AL,GASOLINA ADITIVADA,R$ / litro,7.079,7.04,6.59,7.8,38,38
2026-04-27,2026-05-03,False,AL,GNV,R$ / m³,4.283,4.19,3.99,4.94,7,7
2026-04-27,2026-05-03,False,AM,DIESEL,R$ / litro,7.418,7.59,6.99,7.59,18,18
2026-04-27,2026-05-03,False,AM,DIESEL S10,R$ / litro,7.743,7.59,6.99,9.29,42,42
2026-04-27,2026-05-03,False,AM,ETANOL,R$ / litro,5.302,5.25,4.99,5.79,37,37
2026-04-27,2026-05-03,False,AM,GASOLINA,R$ / litro,7.457,7.25,6.96,9.29,54,54
2026-04-27,2026-05-03,False,AM,GASOLINA ADITIVADA,R$ / litro,7.574,7.29,6.97,9.29,46,46
2026-04-27,2026-05-03,False,AM,GNV,R$ / m³,4.99,4.99,4.99,4.99,1,1
2026-04-27,2026-05-03,False,AP,DIESEL S10,R$ / litro,7.058,7.035,6.98,7.18,4,4
2026-04-27,2026-05-03,False,AP,GASOLINA,R$ / litro,6.524,6.59,6.39,6.64,7,7
2026-04-27,2026-05-03,False,AP,GASOLINA ADITIVADA,R$ / litro,6.88,6.88,6.88,6.88,1,1
2026-04-27,2026-05-03,False,BA,DIESEL,R$ / litro,7.924,7.89,6.93,8.89,137,137
2026-04-27,2026-05-03,False,BA,DIESEL S10,R$ / litro,8.051,7.99,6.99,9.35,179,179
2026-04-27,2026-05-03,False,BA,ETANOL,R$ / litro,5.404,5.345,4.91,6.48,210,210
2026-04-27,2026-05-03,False,BA,GASOLINA,R$ / litro,7.33,7.35,5.97,8.07,240,240
2026-04-27,2026-05-03,False,BA,GASOLINA ADITIVADA,R$ / litro,7.428,7.39,5.98,8.97,171,171
2026-04-27,2026-05-03,False,BA,GNV,R$ / m³,4.404,4.345,3.95,5.79,14,14
2026-04-27,2026-05-03,False,CE,DIESEL,R$ / litro,7.29,7.415,6.59,7.89,22,22
2026-04-27,2026-05-03,False,CE,DIESEL S10,R$ / litro,7.183,6.99,6.15,7.99,135,135
2026-04-27,2026-05-03,False,CE,ETANOL,R$ / litro,5.475,5.47,4.99,6.19,126,126
2026-04-27,2026-05-03,False,CE,GASOLINA,R$ / litro,6.929,6.97,5.89,7.29,141,141
2026-04-27,2026-05-03,False,CE,GASOLINA ADITIVADA,R$ / litro,7.046,7.11,5.89,7.47,118,118
2026-04-27,2026-05-03,False,CE,GNV,R$ / m³,5.284,5.15,5.15,6.09,7,7
2026-04-27,2026-05-03,False,DF,DIESEL,R$ / litro,7.192,7.19,6.83,7.49,21,21
2026-04-27,2026-05-03,False,DF,DIESEL S10,R$ / litro,7.289,7.29,6.89,7.89,20,20
2026-04-27,2026-05-03,False,DF,ETANOL,R$ / litro,4.7,4.65,4.36,5.19,23,23
2026-04-27,2026-05-03,False,DF,GASOLINA,R$ / litro,6.277,6.18,5.93,6.69,50,50
2026-04-27,2026-05-03,False,DF,GASOLINA ADITIVADA,R$ / litro,6.385,6.28,6.03,6.99,45,45
2026-04-27,2026-05-03,False,ES,DIESEL,R$ / litro,6.858,6.89,6.65,7.25,24,24
2026-04-27,2026-05-03,False,ES,DIESEL S10,R$ / litro,6.964,6.99,6.69,7.59,49,49
2026-04-27,2026-05-03,False,ES,ETANOL,R$ / litro,5.042,4.99,4.69,5.99,53,53
2026-04-27,2026-05-03,False,ES,GASOLINA,R$ / litro,6.575,6.49,6.34,7.19,78,78
2026-04-27,2026-05-03,False,ES,GASOLINA ADITIVADA,R$ / litro,6.764,6.75,6.39,7.49,70,70
2026-04-27,2026-05-03,False,ES,GNV,R$ / m³,4.005,3.99,3.98,4.09,6,6
2026-04-27,2026-05-03,False,GO,DIESEL,R$ / litro,6.94,6.99,6.07,7.95,96,96
2026-04-27,2026-05-03,False,GO,DIESEL S10,R$ / litro,7.05,6.99,6.37,7.99,140,140
2026-04-27,2026-05-03,False,GO,ETANOL,R$ / litro,4.781,4.79,3.65,5.27,170,170
2026-04-27,2026-05-03,False,GO,GASOLINA,R$ / litro,6.64,6.665,5.89,6.97,174,174
2026-04-27,2026-05-03,False,GO,GASOLINA ADITIVADA,R$ / litro,6.822,6.79,5.89,7.64,101,101
2026-04-27,2026-05-03,False,MA,DIESEL,R$ / litro,7.128,6.99,6.55,7.89,48,48
2026-04-27,2026-05-03,False,MA,DIESEL S10,R$ / litro,7.251,7.26,6.65,8.05,85,85
2026-04-27,2026-05-03,False,MA,ETANOL,R$ / litro,5.486,5.49,4.99,6.19,55,55
2026-04-27,2026-05-03,False,MA,GASOLINA,R$ / litro,6.604,6.625,5.78,7.49,94,94
2026-04-27,2026-05-03,False,MA,GASOLINA ADITIVADA,R$ / litro,6.745,6.69,5.99,7.49,55,55
2026-04-27,2026-05-03,False,MG,DIESEL,R$ / litro,6.948,6.89,6.29,7.79,234,234
2026-04-27,2026-05-03,False,MG,DIESEL S10,R$ / litro,7.166,7.09,6.39,7.99,320,320
2026-04-27,2026-05-03,False,MG,ETANOL,R$ / litro,4.628,4.665,3.38,5.19,422,422
2026-04-27,2026-05-03,False,MG,GASOLINA,R$ / litro,6.427,6.39,5.59,7.29,447,447
2026-04-27,2026-05-03,False,MG,GASOLINA ADITIVADA,R$ / litro,6.652,6.67,5.89,7.99,271,271
2026-04-27,2026-05-03,False,MG,GNV,R$ / m³,5.119,4.97,4.74,5.69,8,8
2026-04-27,2026-05-03,False,MS,DIESEL,R$ / litro,7.189,7.19,6.79,7.89,29,29
2026-04-27,2026-05-03,False,MS,DIESEL S10,R$ / litro,7.348,7.29,6.97,7.98,27,27
2026-04-27,2026-05-03,False,MS,ETANOL,R$ / litro,4.436,4.39,4.09,5.07,36,36
2026-04-27,2026-05-03,False,MS,GASOLINA,R$ / litro,6.65,6.65,6.26,7.29,56,56
2026-04-27,2026-05-03,False,MS,GASOLINA ADITIVADA,R$ / litro,6.811,6.79,6.29,7.49,41,41
2026-04-27,2026-05-03,False,MS,GNV,R$ / m³,4.59,4.59,4.59,4.59,1,1
2026-04-27,2026-05-03,False,MT,DIESEL,R$ / litro,7.134,7.185,6.35,7.9,50,50
2026-04-27,2026-05-03,False,MT,DIESEL S10,R$ / litro,7.24,7.27,6.59,7.99,57,57
2026-04-27,2026-05-03,False,MT,ETANOL,R$ / litro,4.532,4.57,3.95,4.85,83,83
2026-04-27,2026-05-03,False,MT,GASOLINA,R$ / litro,6.76,6.77,6.31,7.39,84,84
2026-04-27,2026-05-03,False,MT,GASOLINA ADITIVADA,R$ / litro,6.986,6.99,6.53,7.39,46,46
2026-04-27,2026-05-03,False,MT,GNV,R$ / m³,3.99,3.99,3.99,3.99,1,1
2026-04-27,2026-05-03,False,PA,DIESEL,R$ / litro,7.5,7.49,6.79,8.75,41,41
2026-04-27,2026-05-03,False,PA,DIESEL S10,R$ / litro,7.466,7.44,6.75,8.8,69,69
2026-04-27,2026-05-03,False,PA,ETANOL,R$ / litro,5.244,5.29,4.64,5.82,44,44
2026-04-27,2026-05-03,False,PA,GASOLINA,R$ / litro,6.849,6.9,6.18,7.7,99,99
2026-04-27,2026-05-03,False,PA,GASOLINA ADITIVADA,R$ / litro,7.058,7.09,6.24,7.79,69,69
2026-04-27,2026-05-03,False,PB,DIESEL,R$ / litro,6.979,6.99,6.53,7.59,25,25
2026-04-27,2026-05-03,False,PB,DIESEL S10,R$ / litro,7.165,7.19,6.49,7.69,46,46
2026-04-27,2026-05-03,False,PB,ETANOL,R$ / litro,4.868,4.79,4.67,5.39,55,55
2026-04-27,2026-05-03,False,PB,GASOLINA,R$ / litro,6.494,6.49,6.23,6.69,66,66
2026-04-27,2026-05-03,False,PB,GASOLINA ADITIVADA,R$ / litro,6.642,6.65,6.23,6.89,47,47
2026-04-27,2026-05-03,False,PB,GNV,R$ / m³,4.983,4.86,4.85,5.21,14,14
2026-04-27,2026-05-03,False,PE,DIESEL,R$ / litro,7.701,7.59,7.57,7.99,7,7
2026-04-27,2026-05-03,False,PE,DIESEL S10,R$ / litro,7.092,6.99,6.71,7.99,158,158
2026-04-27,2026-05-03,False,PE,ETANOL,R$ / litro,5.481,5.65,4.83,6.59,162,162
2026-04-27,2026-05-03,False,PE,GASOLINA,R$ / litro,7.006,7.175,6.29,7.99,188,188
2026-04-27,2026-05-03,False,PE,GASOLINA ADITIVADA,R$ / litro,7.17,7.29,6.29,7.78,138,138
2026-04-27,2026-05-03,False,PE,GNV,R$ / m³,4.19,4.19,4.19,4.19,29,29
2026-04-27,2026-05-03,False,PI,DIESEL,R$ / litro,7.255,7.29,6.32,7.99,25,25
2026-04-27,2026-05-03,False,PI,DIESEL S10,R$ / litro,7.411,7.39,6.95,7.99,37,37
2026-04-27,2026-05-03,False,PI,ETANOL,R$ / litro,4.965,4.99,4.49,5.4,40,40
2026-04-27,2026-05-03,False,PI,GASOLINA,R$ / litro,6.605,6.66,6.15,6.99,53,53
2026-04-27,2026-05-03,False,PI,GASOLINA ADITIVADA,R$ / litro,6.798,6.84,6.19,7.39,38,38
2026-04-27,2026-05-03,False,PR,DIESEL,R$ / litro,7.032,6.99,6.44,7.99,111,111
2026-04-27,2026-05-03,False,PR,DIESEL S10,R$ / litro,7.291,7.29,6.69,8.14,149,149
2026-04-27,2026-05-03,False,PR,ETANOL,R$ / litro,4.557,4.59,3.84,5.25,214,214
2026-04-27,2026-05-03,False,PR,GASOLINA,R$ / litro,6.72,6.77,6.07,7.49,209,209
2026-04-27,2026-05-03,False,PR,GASOLINA ADITIVADA,R$ / litro,6.88,6.89,6.07,7.69,180,180
2026-04-27,2026-05-03,False,PR,GNV,R$ / m³,4.64,4.64,4.59,4.69,2,2
2026-04-27,2026-05-03,False,RJ,DIESEL,R$ / litro,7.203,7.09,6.57,8.39,112,112
2026-04-27,2026-05-03,False,RJ,DIESEL S10,R$ / litro,7.308,7.29,5.69,8.74,213,213
2026-04-27,2026-05-03,False,RJ,ETANOL,R$ / litro,5.125,5.09,4.59,5.89,281,281
2026-04-27,2026-05-03,False,RJ,GASOLINA,R$ / litro,6.754,6.69,5.99,7.99,324,324
2026-04-27,2026-05-03,False,RJ,GASOLINA ADITIVADA,R$ / litro,6.939,6.89,6.19,8.19,290,290
2026-04-27,2026-05-03,False,RJ,GNV,R$ / m³,4.346,4.19,3.79,6.28,154,154
2026-04-27,2026-05-03,False,RN,DIESEL,R$ / litro,7.182,7.19,6.69,7.49,15,15
2026-04-27,2026-05-03,False,RN,DIESEL S10,R$ / litro,7.173,7.19,6.69,7.59,25,25
2026-04-27,2026-05-03,False,RN,ETANOL,R$ / litro,5.569,5.59,5.19,5.99,34,34
2026-04-27,2026-05-03,False,RN,GASOLINA,R$ / litro,6.551,6.58,5.97,6.89,33,33
2026-04-27,2026-05-03,False,RN,GASOLINA ADITIVADA,R$ / litro,6.673,6.755,5.98,7.08,32,32
2026-04-27,2026-05-03,False,RN,GNV,R$ / m³,5.102,5.085,5.08,5.16,4,4
2026-04-27,2026-05-03,False,RO,DIESEL,R$ / litro,7.369,7.34,6.87,7.84,27,27
2026-04-27,2026-05-03,False,RO,DIESEL S10,R$ / litro,7.488,7.435,7.09,8.39,36,36
2026-04-27,2026-05-03,False,RO,ETANOL,R$ / litro,5.682,5.675,5.39,5.99,26,26
2026-04-27,2026-05-03,False,RO,GASOLINA,R$ / litro,7.333,7.35,6.85,7.99,40,40
2026-04-27,2026-05-03,False,RO,GASOLINA ADITIVADA,R$ / litro,7.414,7.45,6.98,7.99,36,36
2026-04-27,2026-05-03,False,RR,DIESEL,R$ / litro,7.682,7.65,7.64,7.75,11,11
2026-04-27,2026-05-03,False,RR,DIESEL S10,R$ / litro,7.726,7.725,7.64,7.79,10,10
2026-04-27,2026-05-03,False,RR,ETANOL,R$ / litro,5.507,5.49,5.49,5.59,6,6
2026-04-27,2026-05-03,False,RR,GASOLINA,R$ / litro,7.742,7.7,7.7,7.79,13,13
2026-04-27,2026-05-03,False,RR,GASOLINA ADITIVADA,R$ / litro,7.838,7.8,7.79,7.9,13,13
2026-04-27,2026-05-03,False,RS,DIESEL,R$ / litro,6.985,6.97,6.29,8.69,178,178
2026-04-27,2026-05-03,False,RS,DIESEL S10,R$ / litro,7.097,6.99,6.49,8.79,218,218
2026-04-27,2026-05-03,False,RS,ETANOL,R$ / litro,5.197,5.145,4.69,6.59,146,146
2026-04-27,2026-05-03,False,RS,GASOLINA,R$ / litro,6.507,6.49,6.09,7.69,319,319
2026-04-27,2026-05-03,False,RS,GASOLINA ADITIVADA,R$ / litro,6.702,6.69,6.15,7.99,299,299
2026-04-27,2026-05-03,False,RS,GNV,R$ / m³,4.957,4.99,4.59,5.81,23,23
2026-04-27,2026-05-03,False,SC,DIESEL,R$ / litro,7.194,7.08,6.64,7.92,57,57
2026-04-27,2026-05-03,False,SC,DIESEL S10,R$ / litro,7.381,7.37,6.74,8.39,97,97
2026-04-27,2026-05-03,False,SC,ETANOL,R$ / litro,5.054,4.99,4.49,5.79,96,96
2026-04-27,2026-05-03,False,SC,GASOLINA,R$ / litro,6.707,6.75,6.19,7.19,142,142
2026-04-27,2026-05-03,False,SC,GASOLINA ADITIVADA,R$ / litro,6.848,6.89,6.19,7.39,132,132
2026-04-27,2026-05-03,False,SC,GNV,R$ / m³,4.642,4.59,4.49,5.09,25,25
2026-04-27,2026-05-03,False,SE,DIESEL,R$ / litro,7.415,7.35,7.15,7.99,15,15
2026-04-27,2026-05-03,False,SE,DIESEL S10,R$ / litro,7.293,7.3,7.09,7.69,13,13
2026-04-27,2026-05-03,False,SE,ETANOL,R$ / litro,5.597,5.6,5.47,5.7,26,26
2026-04-27,2026-05-03,False,SE,GASOLINA,R$ / litro,7.197,7.22,7.1,7.29,41,41
2026-04-27,2026-05-03,False,SE,GASOLINA ADITIVADA,R$ / litro,7.278,7.29,7.1,7.58,35,35
2026-04-27,2026-05-03,False,SE,GNV,R$ / m³,4.61,4.61,4.61,4.61,6,6
2026-04-27,2026-05-03,False,SP,DIESEL,R$ / litro,7.1,7.05,6.29,8.69,408,408
2026-04-27,2026-05-03,False,SP,DIESEL S10,R$ / litro,7.327,7.29,6.49,9.19,790,790
2026-04-27,2026-05-03,False,SP,ETANOL,R$ / litro,4.303,4.29,3.06,5.99,1195,1195
2026-04-27,2026-05-03,False,SP,GASOLINA,R$ / litro,6.59,6.59,5.69,8.97,1201,1201
2026-04-27,2026-05-03,False,SP,GASOLINA ADITIVADA,R$ / litro,6.867,6.79,5.95,9.19,932,932
2026-04-27,2026-05-03,False,SP,GNV,R$ / m³,4.213,4.19,3.41,5.39,53,53
2026-04-27,2026-05-03,False,TO,DIESEL,R$ / litro,7.113,7.02,6.58,7.99,24,24
2026-04-27,2026-05-03,False,TO,DIESEL S10,R$ / litro,7.137,7.06,6.58,7.79,27,27
2026-04-27,2026-05-03,False,TO,ETANOL,R$ / litro,5.374,5.39,4.85,6.03,22,22
2026-04-27,2026-05-03,False,TO,GASOLINA,R$ / litro,7.066,7.01,6.58,7.59,30,30
2026-04-27,2026-05-03,False,TO,GASOLINA ADITIVADA,R$ / litro,7.16,7.19,6.58,7.79,17,17
2026-05-04,2026-05-10,False,AC,DIESEL,R$ / litro,7.852,7.79,7.59,8.2,9,9
2026-05-04,2026-05-10,False,AC,DIESEL S10,R$ / litro,8.189,8.25,7.99,8.29,7,7
2026-05-04,2026-05-10,False,AC,ETANOL,R$ / litro,5.388,5.29,4.99,5.89,9,9
2026-05-04,2026-05-10,False,AC,GASOLINA,R$ / litro,7.346,7.39,7.19,7.59,11,11
2026-05-04,2026-05-10,False,AC,GASOLINA ADITIVADA,R$ / litro,7.431,7.49,7.24,7.59,11,11
2026-05-04,2026-05-10,False,AL,DIESEL,R$ / litro,8.036,7.89,7.19,8.99,7,7
2026-05-04,2026-05-10,False,AL,DIESEL S10,R$ / litro,7.374,7.19,6.79,8.26,25,25
2026-05-04,2026-05-10,False,AL,ETANOL,R$ / litro,5.278,5.235,4.99,5.99,44,44
2026-05-04,2026-05-10,False,AL,GASOLINA,R$ / litro,6.824,6.87,6.27,7.52,54,54
2026-05-04,2026-05-10,False,AL,GASOLINA ADITIVADA,R$ / litro,7.006,6.99,6.47,7.8,41,41
2026-05-04,2026-05-10,False,AL,GNV,R$ / m³,4.271,4.19,3.99,4.94,8,8
2026-05-04,2026-05-10,False,AM,DIESEL,R$ / litro,7.473,7.59,6.99,7.59,18,18
2026-05-04,2026-05-10,False,AM,DIESEL S10,R$ / litro,7.703,7.59,6.99,9.29,41,41
2026-05-04,2026-05-10,False,AM,ETANOL,R$ / litro,5.371,5.35,4.99,5.59,37,37
2026-05-04,2026-05-10,False,AM,GASOLINA,R$ / litro,7.561,7.59,6.95,9.29,53,53
2026-05-04,2026-05-10,False,AM,GASOLINA ADITIVADA,R$ / litro,7.695,7.59,6.97,9.29,44,44
2026-05-04,2026-05-10,False,AM,GNV,R$ / m³,4.99,4.99,4.99,4.99,1,1
2026-05-04,2026-05-10,False,AP,DIESEL S10,R$ / litro,7.09,7.09,7.09,7.09,1,1
2026-05-04,2026-05-10,False,AP,GASOLINA,R$ / litro,6.64,6.64,6.64,6.64,1,1
2026-05-04,2026-05-10,False,BA,DIESEL,R$ / litro,7.88,7.89,7.18,8.89,131,131
2026-05-04,2026-05-10,False,BA,DIESEL S10,R$ / litro,7.989,7.98,7.28,9.35,168,168
2026-05-04,2026-05-10,False,BA,ETANOL,R$ / litro,5.377,5.39,4.73,6.94,194,194
2026-05-04,2026-05-10,False,BA,GASOLINA,R$ / litro,7.338,7.385,6.64,7.99,224,224
2026-05-04,2026-05-10,False,BA,GASOLINA ADITIVADA,R$ / litro,7.429,7.39,6.69,8.99,161,161
2026-05-04,2026-05-10,False,BA,GNV,R$ / m³,4.534,4.49,3.95,5.79,16,16
2026-05-04,2026-05-10,False,CE,DIESEL,R$ / litro,7.265,7.29,6.69,7.99,19,19
2026-05-04,2026-05-10,False,CE,DIESEL S10,R$ / litro,7.218,7.18,6.15,7.99,116,116
2026-05-04,2026-05-10,False,CE,ETANOL,R$ / litro,5.474,5.47,4.99,6.18,114,114
2026-05-04,2026-05-10,False,CE,GASOLINA,R$ / litro,6.956,6.97,5.99,7.29,131,131
2026-05-04,2026-05-10,False,CE,GASOLINA ADITIVADA,R$ / litro,7.08,7.09,5.99,7.66,114,114
2026-05-04,2026-05-10,False,CE,GNV,R$ / m³,5.25,5.25,5.15,5.35,2,2
2026-05-04,2026-05-10,False,DF,DIESEL,R$ / litro,7.163,7.18,6.83,7.48,19,19
2026-05-04,2026-05-10,False,DF,DIESEL S10,R$ / litro,7.275,7.335,6.89,7.89,20,20
2026-05-04,2026-05-10,False,DF,ETANOL,R$ / litro,4.425,4.39,4.06,4.99,26,26
2026-05-04,2026-05-10,False,DF,GASOLINA,R$ / litro,6.249,6.22,5.94,6.65,50,50
2026-05-04,2026-05-10,False,DF,GASOLINA ADITIVADA,R$ / litro,6.388,6.34,6.04,6.92,45,45
2026-05-04,2026-05-10,False,ES,DIESEL,R$ / litro,6.86,6.89,6.65,7.69,31,31
2026-05-04,2026-05-10,False,ES,DIESEL S10,R$ / litro,6.984,6.99,6.69,7.79,61,61
2026-05-04,2026-05-10,False,ES,ETANOL,R$ / litro,5.042,4.99,4.69,5.99,64,64
2026-05-04,2026-05-10,False,ES,GASOLINA,R$ / litro,6.663,6.55,6.34,7.44,97,97
2026-05-04,2026-05-10,False,ES,GASOLINA ADITIVADA,R$ / litro,6.814,6.76,6.39,7.74,83,83
2026-05-04,2026-05-10,False,ES,GNV,R$ / m³,4.232,3.99,3.98,4.98,9,9
2026-05-04,2026-05-10,False,GO,DIESEL,R$ / litro,6.828,6.835,6.19,7.95,90,90
2026-05-04,2026-05-10,False,GO,DIESEL S10,R$ / litro,6.92,6.89,6.19,7.99,121,121
2026-05-04,2026-05-10,False,GO,ETANOL,R$ / litro,4.659,4.85,3.98,5.27,151,151
2026-05-04,2026-05-10,False,GO,GASOLINA,R$ / litro,6.729,6.89,5.96,7.49,156,156
2026-05-04,2026-05-10,False,GO,GASOLINA ADITIVADA,R$ / litro,6.89,6.94,6.06,7.64,103,103
2026-05-04,2026-05-10,False,MA,DIESEL,R$ / litro,7.147,7.19,6.55,7.68,44,44
2026-05-04,2026-05-10,False,MA,DIESEL S10,R$ / litro,7.232,7.19,6.54,7.85,76,76
2026-05-04,2026-05-10,False,MA,ETANOL,R$ / litro,5.431,5.49,4.98,6.29,45,45
2026-05-04,2026-05-10,False,MA,GASOLINA,R$ / litro,6.579,6.6,5.96,7.11,87,87
2026-05-04,2026-05-10,False,MA,GASOLINA ADITIVADA,R$ / litro,6.713,6.69,5.96,7.49,51,51
2026-05-04,2026-05-10,False,MG,DIESEL,R$ / litro,6.904,6.89,6.27,7.79,235,235
2026-05-04,2026-05-10,False,MG,DIESEL S10,R$ / litro,7.125,7.09,6.59,7.99,325,325
2026-05-04,2026-05-10,False,MG,ETANOL,R$ / litro,4.517,4.54,3.69,5.19,420,420
2026-05-04,2026-05-10,False,MG,GASOLINA,R$ / litro,6.38,6.39,5.57,7.29,451,451
2026-05-04,2026-05-10,False,MG,GASOLINA ADITIVADA,R$ / litro,6.596,6.59,5.79,8.15,283,283
2026-05-04,2026-05-10,False,MG,GNV,R$ / m³,5.186,4.95,4.89,5.69,5,5
2026-05-04,2026-05-10,False,MS,DIESEL,R$ / litro,7.08,7.16,6.59,7.58,26,26
2026-05-04,2026-05-10,False,MS,DIESEL S10,R$ / litro,7.247,7.29,6.69,7.79,31,31
2026-05-04,2026-05-10,False,MS,ETANOL,R$ / litro,4.354,4.345,3.99,5.07,38,38
2026-05-04,2026-05-10,False,MS,GASOLINA,R$ / litro,6.628,6.58,6.24,7.29,53,53
2026-05-04,2026-05-10,False,MS,GASOLINA ADITIVADA,R$ / litro,6.783,6.69,6.27,7.49,39,39
2026-05-04,2026-05-10,False,MS,GNV,R$ / m³,4.565,4.565,4.54,4.59,2,2
2026-05-04,2026-05-10,False,MT,DIESEL,R$ / litro,7.166,7.19,5.95,7.69,38,38
2026-05-04,2026-05-10,False,MT,DIESEL S10,R$ / litro,7.279,7.29,6.69,7.85,43,43
2026-05-04,2026-05-10,False,MT,ETANOL,R$ / litro,4.434,4.455,3.79,4.85,68,68
2026-05-04,2026-05-10,False,MT,GASOLINA,R$ / litro,6.771,6.79,6.31,7.25,71,71
2026-05-04,2026-05-10,False,MT,GASOLINA ADITIVADA,R$ / litro,6.942,6.99,6.31,7.39,41,41
2026-05-04,2026-05-10,False,MT,GNV,R$ / m³,3.99,3.99,3.99,3.99,3,3
2026-05-04,2026-05-10,False,PA,DIESEL,R$ / litro,7.444,7.49,6.39,8.75,41,41
2026-05-04,2026-05-10,False,PA,DIESEL S10,R$ / litro,7.479,7.44,6.54,8.95,73,73
2026-05-04,2026-05-10,False,PA,ETANOL,R$ / litro,5.237,5.27,4.49,6.09,43,43
